FECHAINGRESO	TIPO	CODIGO	CAPITULO	PARTIDA	APLICASICETAC	NECESITASUBPARTIDA	HIDROCARBURO	UNIDADGALONES	IMPOCONSUMO	MERCANCIAPELIGROSA	CLASEDIVISION	PELIGROSECUNDARIO	GRUPOEMBALAJEENVASE	NOMBREYDESCRIPCION	ALERTA	
2025/10/22 09:49:23	CP	2969	CLASE 9 - SUSTANCIAS Y OBJETOS PELIGROSOS VARIOS	2969 - 9 - SEMILLAS DE RICINO O HARINA DE RICINO O TORTA DE RICINO O RICINO EN C	 	 	NO	 	NO	SI	9	 	II	SEMILLAS DE RICINO o HARINA DE RICINO o TORTA DE RICINO o RICINO EN COPOS	 	
2025/10/22 09:50:03	CP	2968	CLASE 4 - SÓLIDOS INFLAMABLES	2968 - 4.3 - MANEB ESTABILIZADO O PREPARADOS DE MANEB ESTABILIZADOS CONTRA EL CALENTAMIENTO ESPONTÁNEO	 	 	NO	 	NO	SI	4.3	 	III	MANEB ESTABILIZADO o PREPARADOS DE MANEB ESTABILIZADOS contra el calentamiento espontáneo	 	
2025/10/22 09:50:43	CP	2967	CLASE 8 - SUSTANCIAS CORROSIVAS	2967 - 8 - ÁCIDO SULFÁMICO	 	 	NO	 	NO	SI	8	 	III	ÁCIDO SULFÁMICO	 	
2025/10/22 09:51:06	CP	2966	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2966 - 6.1 - TIOGLICOL	 	 	NO	 	NO	SI	6.1	 	II	TIOGLICOL	 	
2025/10/22 09:51:29	CP	2965	CLASE 4 - SÓLIDOS INFLAMABLES	2965 - 4.3 - DIMETILETERATO DE TRIFLUORURO DE BORO	 	 	NO	 	NO	SI	4.3	3, 8	I	DIMETILETERATO DE TRIFLUORURO DE BORO	 	
2025/10/22 09:52:02	CP	2956	CLASE 4 - SÓLIDOS INFLAMABLES	2956 - 4.1 - 5-TERC-BUTIL-2;4;6-TRINITRO-M-XILENO (ALMIZCLE XILENO)	 	 	NO	 	NO	SI	4.1	 	III	5-terc-BUTIL-2,4,6-TRINITRO-m- XILENO (ALMIZCLE XILENO)	 	
2025/10/22 09:52:26	CP	2950	CLASE 4 - SÓLIDOS INFLAMABLES	2950 - 4.3 - GRÁNULOS DE MAGNESIO RECUBIERTOS; EN PARTÍCULAS DE UN MÍNIMO DE 149	 	 	NO	 	NO	SI	4.3	 	III	GRÁNULOS DE MAGNESIO RECUBIERTOS, en partículas de un mínimo de 149 micras	 	
2025/10/22 09:52:53	CP	2949	CLASE 8 - SUSTANCIAS CORROSIVAS	2949 - 8 - HIDROSULFURO SÓDICO (SULFHIDRATO SÓDICO) CON UN MÍNIMO DEL 25% DE AGU	 	 	NO	 	NO	SI	8	 	II	HIDROGENOSULFURO DE SODIO HIDRATADO con un mínimo del 25 % de agua de cristalización	 	
2025/10/22 09:53:26	CP	2948	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2948 - 6.1 - 3-TRIFLUOROMETILANILINA	 	 	NO	 	NO	SI	6.1	 	II	3-TRIFLUOROMETIL-ANILINA	 	
2025/10/22 09:53:52	CP	2947	CLASE 3 - LÍQUIDOS INFLAMABLES	2947 - 3 - CLOROACETATO DE ISOPROPILO	 	 	NO	 	NO	SI	3	 	III	CLOROACETATO DE ISOPROPILO	 	
2025/10/22 09:56:06	CP	2946	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2946 - 6.1 - 2-AMINO-5-DIETILAMINOPENTANO	 	 	NO	 	NO	SI	6.1	 	III	2-AMINO-5- DIETILAMINOPENTANO	 	
2025/10/22 09:56:35	CP	2945	CLASE 3 - LÍQUIDOS INFLAMABLES	2945 - 3 - N-METILBUTILAMINA	 	 	NO	 	NO	SI	3	8	II	N-METILBUTILAMINA	 	
2025/10/22 09:56:55	CP	2943	CLASE 3 - LÍQUIDOS INFLAMABLES	2943 - 3 - TETRAHIDROFURFURILAMINA	 	 	NO	 	NO	SI	3	 	III	TETRAHIDROFURFURIL-AMINA	 	
2025/10/22 09:57:17	CP	2942	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2942 - 6.1 - 2-TRIFLUOROMETILANILINA	 	 	NO	 	NO	SI	6.1	 	III	2-TRIFLUOROMETIL-ANILINA	 	
2025/10/22 09:57:41	CP	2941	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2941 - 6.1 - FLUORANILINAS	 	 	NO	 	NO	SI	6.1	 	III	FLUOROANILINAS	 	
2025/10/22 09:58:06	CP	2940	CLASE 4 - SÓLIDOS INFLAMABLES	2940 - 4.2 - 9-FOSFABICICLONONANOS (FOSFINAS DE CICLOOCTADIENO)	 	 	NO	 	NO	SI	4.2	 	II	9-FOSFABICICLONONANOS (FOSFANOS DE CICLOOCTADIENO)	 	
2025/10/22 09:58:33	CP	2937	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2937 - 6.1 - ALCOHOL ALFA-METILBENCÍLICO LÍQUIDO	 	 	NO	 	NO	SI	6.1	 	III	ALCOHOL alfa- METILBENCÍLICO LÍQUIDO	 	
2025/10/22 09:59:02	CP	2936	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2936 - 6.1 - ÁCIDO TIOLÁCTICO	 	 	NO	 	NO	SI	6.1	 	II	ÁCIDO TIOLÁCTICO	 	
2025/10/22 09:59:24	CP	2935	CLASE 3 - LÍQUIDOS INFLAMABLES	2935 - 3 - 2-CLOROPROPIONATO DE ETILO	 	 	NO	 	NO	SI	3	 	III	2-CLOROPROPIONATO DE ETILO	 	
2025/10/22 09:59:53	CP	2934	CLASE 3 - LÍQUIDOS INFLAMABLES	2934 - 3 - 2-CLOROPROPIONATO DE ISOPROPILO	 	 	NO	 	NO	SI	3	 	III	2-CLOROPROPIONATO DE ISOPROPILO	 	
2025/10/23 07:24:03	CP	2933	CLASE 3 - LÍQUIDOS INFLAMABLES	2933 - 3 - 2-CLOROPROPIONATO DE METILO	 	 	NO	 	NO	SI	3	 	III	2-CLOROPROPIONATO DE METILO	 	
2025/10/23 07:24:26	CP	2931	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2931 - 6.1 - SULFATO DE VANADILO	 	 	NO	 	NO	SI	6.1	 	II	SULFATO DE VANADILO	 	
2025/10/23 07:24:50	CP	2930	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2930 - 6.1 - SÓLIDO TÓXICO; INFLAMABLE; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	6.1	4.1	I, II	SÓLIDO TÓXICO, INFLAMABLE, ORGÁNICO, N.E.P.	 	
2025/10/23 07:25:18	CP	2929	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2929 - 6.1 - LÍQUIDO TÓXICO; INFLAMABLE; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	6.1	3	II	LÍQUIDO TÓXICO, INFLAMABLE, ORGÁNICO, N.E.P.	 	
2025/10/23 07:26:24	CP	2928	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2928 - 6.1 - SÓLIDO TÓXICO; CORROSIVO; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	6.1	8	I, II	SÓLIDO TÓXICO, CORROSIVO, ORGÁNICO, N.E.P.	 	
2025/10/23 07:26:46	CP	2927	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2927 - 6.1 - LÍQUIDO TÓXICO; CORROSIVO; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	6.1	8	I, II	LÍQUIDO TÓXICO, CORROSIVO, ORGÁNICO, N.E.P.	 	
2025/10/23 07:27:18	CP	2926	CLASE 4 - SÓLIDOS INFLAMABLES	2926 - 4.1 - SÓLIDO INFLAMABLE; TÓXICO; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	4.1	6.1	II, III	SÓLIDO INFLAMABLE, TÓXICO, ORGÁNICO, N.E.P.	 	
2025/10/23 07:27:40	CP	2925	CLASE 4 - SÓLIDOS INFLAMABLES	2925 - 4.1 - SÓLIDO INFLAMABLE; CORROSIVO; ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	4.1	8	II, III	SÓLIDO INFLAMABLE, CORROSIVO, ORGÁNICO, N.E.P.	 	
2025/10/23 07:28:03	CP	2924	CLASE 3 - LÍQUIDOS INFLAMABLES	2924 - 3 - LÍQUIDO INFLAMABLE; CORROSIVO; N.E.P.	 	 	NO	SI	NO	SI	3	8	I, II, III	LÍQUIDO INFLAMABLE, CORROSIVO, N.E.P.	 	
2025/10/23 07:28:27	CP	2923	CLASE 8 - SUSTANCIAS CORROSIVAS	2923 - 8 - SÓLIDO CORROSIVO; TÓXICO; N.E.P.	 	 	NO	 	NO	SI	8	6.1	I, II, III	SÓLIDO CORROSIVO, TÓXICO, N.E.P.	 	
2025/10/23 07:28:53	CP	2922	CLASE 8 - SUSTANCIAS CORROSIVAS	2922 - 8 - LÍQUIDO CORROSIVO; TÓXICO; N.E.P.	 	 	NO	 	NO	SI	8	6.1	I, II, III	LÍQUIDO CORROSIVO, TÓXICO, N.E.P.	 	
2025/10/23 07:29:20	CP	2921	CLASE 8 - SUSTANCIAS CORROSIVAS	2921 - 8 - SÓLIDO CORROSIVO INFLAMABLE; N.E.P.	 	 	NO	 	NO	SI	8	4.1	I, II	SÓLIDO CORROSIVO INFLAMABLE, N.E.P.	 	
2025/10/23 07:29:45	CP	2920	CLASE 8 - SUSTANCIAS CORROSIVAS	2920 - 8 - LÍQUIDO CORROSIVO INFLAMABLE; N.E.P.	 	 	NO	 	NO	SI	8	3	I, II	LÍQUIDO CORROSIVO INFLAMABLE, N.E.P.	 	
2025/10/23 07:30:06	CP	2919	CLASE 7 - MATERIAL RADIACTIVO	2919 - 7 - MATERIALES RADIACTIVOS; TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALE	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES, no fisionables o fisionables exceptuados	 	
2025/10/23 07:30:27	CP	2917	CLASE 7 - MATERIAL RADIACTIVO	2917 - 7 - MATERIALES RADIACTIVOS; BULTOS DEL TIPO B(M); NO FISIONABLES O FISION	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(M), no fisionables o fisionables exceptuados	 	
2025/10/23 07:30:47	CP	2916	CLASE 7 - MATERIAL RADIACTIVO	2916 - 7 - MATERIALES RADIACTIVOS; BULTOS DEL TIPO B(U); NO FISIONABLES O FISION	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS DEL TIPO B(U), no fisionables o fisionables exceptuados	 	
2025/10/23 07:31:12	CP	2915	CLASE 7 - MATERIAL RADIACTIVO	2915 - 7 - MATERIALES RADIACTIVOS; BULTOS DEL TIPO A; NO EN FORMA ESPECIAL; NO F	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS DEL TIPO A, no en forma especial, no fisionables o fisionables exceptuados	 	
2025/10/23 07:31:31	CP	2913	CLASE 7 - MATERIAL RADIACTIVO	2913 - 7 - MATERIALES RADIACTIVOS; OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I, OCS-II u OCS-III), no fisionables o fisionables exceptuados	 	
2025/10/23 07:31:52	CP	2912	CLASE 7 - MATERIAL RADIACTIVO	2912 - 7 - MATERIALES RADIACTIVOS; BAJA ACTIVIDAD ESPECÍFICA (BAE-I); NO FISIONA	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BAJA ACTIVIDAD ESPECÍFICA (BAE-I), no fisionables o fisionables exceptuados	 	
2025/10/23 07:32:11	CP	2911	CLASE 7 - MATERIAL RADIACTIVO	2911 - 7 - MATERIALES RADIACTIVOS; BULTOS EXCEPTUADOS-INSTRUMENTOS O ARTÍCULOS	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS- INSTRUMENTOS o ARTÍCULOS	 	
2025/10/23 07:32:36	CP	2910	CLASE 7 - MATERIAL RADIACTIVO	2910 - 7 - MATERIALES RADIACTIVOS; BULTOS EXCEPTUADOS-CANTIDADES LIMITADAS DE MA	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS- CANTIDADES LIMITADAS DE MATERIALES	 	
2025/10/23 07:32:59	CP	2909	CLASE 7 - MATERIAL RADIACTIVO	2909 - 7 - MATERIALES RADIACTIVOS; BULTOS EXCEPTUADOS-ARTÍCULOS MANUFACTURADOS D	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS- ARTÍCULOS MANUFACTURADOS DE URANIO NATURAL o URANIO EMPOBRECIDO o TORIO NATURAL	 	
2025/10/23 07:33:22	CP	2908	CLASE 7 - MATERIAL RADIACTIVO	2908 - 7 - MATERIALES RADIACTIVOS; BULTOS EXCEPTUADOS-EMBALAJES/ENVASES VACÍOS	 	 	NO	 	NO	SI	7	 	 	MATERIALES RADIACTIVOS, BULTOS EXCEPTUADOS- EMBALAJES/ENVASES VACÍOS	 	
2025/10/23 07:33:47	CP	2907	CLASE 4 - SÓLIDOS INFLAMABLES	2907 - 4.1 - MEZCLAS DE DINITRATO DE ISOSORBIDA CON UN MÍNIMO DEL 60% DE LACTOSA	 	 	NO	 	NO	SI	4.1	 	II	DINITRATO DE ISOSORBIDA EN MEZCLA con un mínimo del 60 % de lactosa, manosa, almidón o fosfato ácido de calcio	 	
2025/10/23 07:34:09	CP	2905	CLASE 8 - SUSTANCIAS CORROSIVAS	2905 - 8 - CLOROFENOLATOS SÓLIDOS O FENOLATOS SÓLIDOS	 	 	NO	 	NO	SI	8	 	III	CLOROFENOLATOS SÓLIDOS o FENOLATOS SÓLIDOS	 	
2025/10/23 07:34:34	CP	2904	CLASE 8 - SUSTANCIAS CORROSIVAS	2904 - 8 - CLOROFENOLATOS LÍQUIDOS O FENOLATOS LÍQUIDOS	 	 	NO	 	NO	SI	8	 	III	CLOROFENOLATOS LÍQUIDOS o FENOLATOS LÍQUIDOS	 	
2025/10/23 07:35:03	CP	2903	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2903 - 6.1 - PLAGUICIDA LÍQUIDO; TÓXICO; INFLAMABLE; N.E.P.; DE PUNTO DE INFLAMA	 	 	NO	 	NO	SI	6.1	3	I, II, III	PLAGUICIDA LÍQUIDO, TÓXICO, INFLAMABLE, N.E.P., de punto de inflamación no inferior a 23 °C	 	
2025/10/23 07:35:28	CP	2902	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2902 - 6.1 - PLAGUICIDA LÍQUIDO; TÓXICO; N.E.P.	 	 	NO	 	NO	SI	6.1	 	I, II, III	PLAGUICIDA LÍQUIDO, TÓXICO, N.E.P.	 	
2025/10/23 07:35:54	CP	2901	CLASE 2 - GASES	2901 - 2.3 - CLORURO DE BROMO	 	 	NO	 	NO	SI	2.3	5.1, 8	 	CLORURO DE BROMO	 	
2025/10/23 07:36:19	CP	2900	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2900 - 6.2 - SUSTANCIA INFECCIOSA  PARA LOS ANIMALES ÚNICAMENTE	 	 	NO	 	NO	SI	6.2	 	 	SUSTANCIA INFECCIOSA PARA LOS ANIMALES únicamente	 	
2025/10/23 07:36:51	CP	2881	CLASE 4 - SÓLIDOS INFLAMABLES	2881 - 4.2 - CATALIZADOR DE METAL SECO	 	 	NO	 	NO	SI	4.2	 	I, II, III	CATALIZADOR DE METAL SECO	 	
2025/10/23 07:37:15	CP	2880	CLASE 5 - SUSTANCIAS COMBURENTES Y PERÓXIDOS ORGÁNICOS	2880 - 5.1 - HIPOCLORITO CÁLCICO HIDRATADO O HIPOCLORITO CÁLCICO HIDRATADO EN ME	 	 	NO	 	NO	SI	5.1	 	II, III	HIPOCLORITO DE CALCIO HIDRATADO o HIPOCLORITO DE CALCIO HIDRATADO EN MEZCLA, con un mínimo del 5,5 % pero no más del 16 % de agua	 	
2025/10/23 07:37:45	CP	2879	CLASE 8 - SUSTANCIAS CORROSIVAS	2879 - 8 - OXICLORURO DE SELENIO	 	 	NO	 	NO	SI	8	6.1	I	OXICLORURO DE SELENIO	 	
2025/10/23 07:38:59	CP	2878	CLASE 4 - SÓLIDOS INFLAMABLES	2878 - 4.1 - TITANIO; ESPONJA DE; EN GRÁNULOS O EN POLVO	 	 	NO	 	NO	SI	4.1	 	III	TITANIO, ESPONJA DE, EN GRÁNULOS o EN POLVO	 	
2025/10/23 07:39:24	CP	2876	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2876 - 6.1 - RESORCINOL	 	 	NO	 	NO	SI	6.1	 	III	RESORCINOL	 	
2025/10/23 07:39:48	CP	2875	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2875 - 6.1 - HEXACLOROFENO	 	 	NO	 	NO	SI	6.1	 	III	HEXACLOROFENO	 	
2025/10/23 07:40:09	CP	2874	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2874 - 6.1 - ALCOHOL FURFURÍLICO	 	 	NO	 	NO	SI	6.1	 	III	ALCOHOL FURFURÍLICO	 	
2025/10/23 07:40:34	CP	2873	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2873 - 6.1 - DIBUTILAMINOETANOL	 	 	NO	 	NO	SI	6.1	 	III	DIBUTILAMINOETANOL	 	
2025/10/23 07:40:57	CP	2872	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2872 - 6.1 - DIBROMOCLOROPROPANOS	 	 	NO	 	NO	SI	6.1	 	II, III	DIBROMOCLOROPROPANOS	 	
2025/10/23 07:41:19	CP	2871	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2871 - 6.1 - ANTIMONIO EN POLVO	 	 	NO	 	NO	SI	6.1	 	III	ANTIMONIO EN POLVO	 	
2025/10/23 07:41:40	CP	2870	CLASE 4 - SÓLIDOS INFLAMABLES	2870 - 4.2 - BOROHIDRURO DE ALUMINIO	 	 	NO	 	NO	SI	4.2	4.3	 	BOROHIDRURO DE ALUMINIO EN DISPOSITIVOS	 	
2025/10/23 07:42:09	CP	2869	CLASE 8 - SUSTANCIAS CORROSIVAS	2869 - 8 - MEZCLAS DE TRICLORURO DE TITANIO	 	 	NO	 	NO	SI	8	 	II, III	TRICLORURO DE TITANIO EN MEZCLA	 	
2025/10/23 07:42:29	CP	2865	CLASE 8 - SUSTANCIAS CORROSIVAS	2865 - 8 - SULFATO DE HIDROXILAMINA	 	 	NO	 	NO	SI	8	 	III	SULFATO DE HIDROXILAMINA	 	
2025/10/23 07:42:51	CP	2864	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2864 - 6.1 - METAVANADATO POTÁSICO	 	 	NO	 	NO	SI	6.1	 	II	METAVANADATO DE POTASIO	 	
2025/10/23 07:43:21	CP	2863	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2863 - 6.1 - VANADATO DE SODIO Y AMONIO	 	 	NO	 	NO	SI	6.1	 	II	VANADATO DE SODIO Y AMONIO	 	
2025/10/23 07:43:48	CP	2862	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2862 - 6.1 - PENTÓXIDO DE VANADIO NO FUNDIDO	 	 	NO	 	NO	SI	6.1	 	III	PENTÓXIDO DE VANADIO no fundido	 	
2025/10/23 07:44:12	CP	2861	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2861 - 6.1 - POLIVANADATO AMÓNICO	 	 	NO	 	NO	SI	6.1	 	II	POLIVANADATO DE AMONIO	 	
2025/10/23 07:44:36	CP	2859	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2859 - 6.1 - METAVANADATO AMÓNICO	 	 	NO	 	NO	SI	6.1	 	II	METAVANADATO DE AMONIO	 	
2025/10/23 07:45:22	CP	2858	CLASE 4 - SÓLIDOS INFLAMABLES	2858 - 4.1 - CIRCONIO SECO; EN FORMA DE ALAMBRE ENROLLADO; DE LÁMINAS METÁLICAS	 	 	NO	 	NO	SI	4.1	 	III	CIRCONIO SECO, en forma de alambre enrollado, de láminas metálicas acabadas o de tiras (de un grosor inferior a 254 micras pero no inferior a 18 micras)	 	
2025/10/23 07:45:58	CP	2857	CLASE 2 - GASES	2857 - 2.2 - MÁQUINAS REFRIGERADORAS QUE CONTENGAN GASES  NO INFLAMABLES NI TÓXI	 	 	NO	 	NO	SI	2.2	 	 	MÁQUINAS REFRIGERADORAS que contienen gases no inflamables ni tóxicos o amoniaco en solución (ONU 2672)	 	
2025/10/23 07:46:32	CP	2856	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2856 - 6.1 - FLUOROSILICATOS; N.E.P.	 	 	NO	 	NO	SI	6.1	 	III	FLUOROSILICATOS, N.E.P.	 	
2025/10/23 07:47:02	CP	2855	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2855 - 6.1 - FLUOROSILICATO DE CINC	 	 	NO	 	NO	SI	6.1	 	III	FLUOROSILICATO DE CINC	 	
2025/10/23 07:47:28	CP	2854	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2854 - 6.1 - FLUOROSILICATO AMÓNICO	 	 	NO	 	NO	SI	6.1	 	III	FLUOROSILICATO DE AMONIO	 	
2025/10/23 07:47:45	CP	2853	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2853 - 6.1 - FLUOROSILICATO MAGNÉSICO	 	 	NO	 	NO	SI	6.1	 	III	FLUOROSILICATO DE MAGNESIO	 	
2025/10/23 07:48:11	CP	2852	CLASE 4 - SÓLIDOS INFLAMABLES	2852 - 4.1 - SULFURO DE DIPICRILO HUMIDIFICADO CON UN MÍNIMO DEL 10%; EN MASA; D	 	 	NO	 	NO	SI	4.1	 	I	SULFURO DE DIPICRILO HUMEDECIDO con un mínimo del 10 %, en masa, de agua	 	
2025/10/23 07:48:33	CP	2851	CLASE 8 - SUSTANCIAS CORROSIVAS	2851 - 8 - TRIFLUORURO DE BORO DIHIDRATADO	 	 	NO	 	NO	SI	8	 	II	TRIFLUORURO DE BORO DIHIDRATADO	 	
2025/10/23 07:49:24	CP	2850	CLASE 3 - LÍQUIDOS INFLAMABLES	2850 - 3 - TETRÁMERO DEL PROPILENO	 	 	NO	 	NO	SI	3	 	III	TETRÁMERO DEL PROPILENO	 	
2025/10/23 07:49:53	CP	2849	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2849 - 6.1 - 3-CLORO-1-PROPANOL	 	 	NO	 	NO	SI	6.1	 	III	3-CLORO-1-PROPANOL	 	
2025/10/23 07:50:15	CP	2846	CLASE 4 - SÓLIDOS INFLAMABLES	2846 - 4.2 - SÓLIDO PIROFÓRICO ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	4.2	 	I	SÓLIDO PIROFÓRICO ORGÁNICO, N.E.P.	 	
2025/10/23 07:50:37	CP	2845	CLASE 4 - SÓLIDOS INFLAMABLES	2845 - 4.2 - LÍQUIDO PIROFÓRICO ORGÁNICO; N.E.P.	 	 	NO	 	NO	SI	4.2	 	I	LÍQUIDO PIROFÓRICO ORGÁNICO, N.E.P.	 	
2025/10/23 07:50:59	CP	2844	CLASE 4 - SÓLIDOS INFLAMABLES	2844 - 4.3 - CALCIOMANGANESOSILICIO	 	 	NO	 	NO	SI	4.3	 	III	CALCIOMANGANESO-SILICIO	 	
2025/10/23 07:51:22	CP	2842	CLASE 3 - LÍQUIDOS INFLAMABLES	2842 - 3 - NITROETANO	 	 	NO	 	NO	SI	3	 	III	NITROETANO	 	
2025/10/23 07:51:51	CP	2841	CLASE 3 - LÍQUIDOS INFLAMABLES	2841 - 3 - DI-N-AMILAMINA	 	 	NO	 	NO	SI	3	6.1	III	DI-n-AMILAMINA	 	
2025/10/23 07:52:19	CP	2840	CLASE 3 - LÍQUIDOS INFLAMABLES	2840 - 3 - BUTIRALDOXIMA	 	 	NO	 	NO	SI	3	 	III	BUTIRALDOXIMA	 	
2025/10/23 07:53:07	CP	2839	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2839 - 6.1 - ALDOL	 	 	NO	 	NO	SI	6.1	 	II	ALDOL	 	
2025/10/23 07:53:41	CP	2838	CLASE 3 - LÍQUIDOS INFLAMABLES	2838 - 3 - BUTIRATO DE VINILO ESTABILIZADO	 	 	NO	 	NO	SI	3	 	II	BUTIRATO DE VINILO ESTABILIZADO	 	
2025/10/23 07:54:04	CP	2837	CLASE 8 - SUSTANCIAS CORROSIVAS	2837 - 8 - BISULFATOS EN SOLUCIÓN ACUOSA	 	 	NO	 	NO	SI	8	 	II, III	HIDROGENOSULFATOS EN SOLUCIÓN ACUOSA	 	
2025/10/23 07:54:26	CP	2835	CLASE 4 - SÓLIDOS INFLAMABLES	2835 - 4.3 - HIDRURO SÓDICO ALUMÍNICO	 	 	NO	 	NO	SI	4.3	 	II	HIDRURO DE ALUMINIO Y SODIO	 	
2025/10/23 07:54:55	CP	2834	CLASE 8 - SUSTANCIAS CORROSIVAS	2834 - 8 - ÁCIDO FOSFOROSO	 	 	NO	 	NO	SI	8	 	III	ÁCIDO FOSFOROSO	 	
2025/10/23 07:55:29	CP	2831	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2831 - 6.1 - 1;1;1-TRICLOROETANO	 	 	NO	 	NO	SI	6.1	 	III	1,1,1-TRICLOROETANO	 	
2025/10/23 07:55:49	CP	2830	CLASE 4 - SÓLIDOS INFLAMABLES	2830 - 4.3 - LITIOFERROSILICIO	 	 	NO	 	NO	SI	4.3	 	II	LITIOFERROSILICIO	 	
2025/10/23 07:56:12	CP	2829	CLASE 8 - SUSTANCIAS CORROSIVAS	2829 - 8 - ÁCIDO CAPROICO	 	 	NO	 	NO	SI	8	 	III	ÁCIDO CAPROICO	 	
2025/10/23 07:56:38	CP	2826	CLASE 8 - SUSTANCIAS CORROSIVAS	2826 - 8 - CLOROTIOFORMIATO DE ETILO	 	 	NO	 	NO	SI	8	3	II	CLOROTIOFORMIATO DE ETILO	 	
2025/10/23 07:57:01	CP	2823	CLASE 8 - SUSTANCIAS CORROSIVAS	2823 - 8 - ÁCIDO CROTÓNICO SÓLIDO	 	 	NO	 	NO	SI	8	 	III	ÁCIDO CROTÓNICO SÓLIDO	 	
2025/10/23 07:57:25	CP	2822	CLASE 6 - SUSTANCIAS TÓXICAS Y SUSTANCIAS INFECCIOSAS	2822 - 6.1 - 2-CLOROPIRIDINA	 	 	NO	 	NO	SI	6.1	 	II	2-CLOROPIRIDINA	 	
